event_date,category_level1,category_level2,order_count,unique_customers,unique_products,total_revenue,avg_order_value,min_order_value,max_order_value,revenue_per_customer,sale_year,sale_month,sale_quarter,sale_week,_aggregated_at
2019-11-24,accessories,cosmetic_bag,1,1,1,3.56,3.56,3.56,3.56,3.56,2019,11,4,47,2026-02-03 14:27:37.263318
2019-11-24,accessories,bag,2,2,2,81.34,40.67,28.05,53.29,40.67,2019,11,4,47,2026-02-03 14:27:37.263318
2019-11-24,apparel,glove,83,75,31,558.12,6.72433734939759,0.94,10.62,7.44,2019,11,4,47,2026-02-03 14:27:37.263318
2019-11-24,appliances,environment,58,50,28,1698.79,29.28948275862069,1.03,95.08,33.98,2019,11,4,47,2026-02-03 14:27:37.263318
2019-11-24,furniture,living_room,2,2,1,581.62,290.81,290.81,290.81,290.81,2019,11,4,47,2026-02-03 14:27:37.263318
2019-11-24,furniture,bathroom,17,13,9,161.78,9.516470588235293,3.41,50.06,12.44,2019,11,4,47,2026-02-03 14:27:37.263318
2019-11-24,stationery,cartrige,80,38,27,159.79000000000008,1.997375000000001,1.78,3.29,4.21,2019,11,4,47,2026-02-03 14:27:37.263318
2019-11-24,uncategorized,general,20221,2037,8386,84708.89999999799,4.189154839028633,0.05,311.38,41.59,2019,11,4,47,2026-02-03 14:27:37.263318
2019-11-25,accessories,bag,2,2,2,68.24,34.12,30.16,38.08,34.12,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-25,apparel,glove,24,22,17,185.00999999999996,7.708749999999998,5.24,11.19,8.41,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-25,appliances,environment,14,13,9,350.39,25.02785714285714,1.11,79.21,26.95,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-25,furniture,living_room,2,2,2,257.13,128.565,79.35,177.78,128.57,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-25,furniture,bathroom,2,2,1,8.32,4.16,4.16,4.16,4.16,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-25,stationery,cartrige,44,25,24,96.88999999999999,2.202045454545454,1.98,3.44,3.88,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-25,uncategorized,general,6895,899,4123,31917.730000000236,4.6291124002901,0.05,194.44,35.5,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-26,accessories,bag,1,1,1,33.33,33.33,33.33,33.33,33.33,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-26,apparel,glove,39,32,22,268.5,6.884615384615385,0.94,11.19,8.39,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-26,appliances,environment,25,21,20,1114.56,44.5824,1.11,95.08,53.07,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-26,furniture,living_room,3,3,2,120.64000000000001,40.21333333333334,19.05,82.54,40.21,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-26,furniture,bathroom,8,6,5,129.46,16.1825,3.41,52.7,21.58,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-26,stationery,cartrige,26,13,17,54.83999999999999,2.109230769230769,1.98,3.02,4.22,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-26,uncategorized,general,7935,947,4582,37136.560000000354,4.680095778197902,0.05,207.94,39.21,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-27,apparel,glove,46,32,22,309.61999999999995,6.73086956521739,0.94,11.19,9.68,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-27,appliances,environment,31,30,20,1613.4100000000003,52.04548387096775,1.11,95.08,53.78,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-27,furniture,living_room,2,2,1,599.62,299.81,299.81,299.81,299.81,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-27,furniture,bathroom,6,6,4,29.86,4.976666666666667,3.41,9.05,4.98,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-27,stationery,cartrige,29,11,17,63.050000000000004,2.174137931034483,1.98,3.02,5.73,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-27,uncategorized,general,8089,950,4675,37532.65000000042,4.6399616763506515,0.0,207.94,39.51,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,accessories,bag,4,4,4,164.65,41.1625,27.14,53.29,41.16,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,accessories,cosmetic_bag,1,1,1,3.56,3.56,3.56,3.56,3.56,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,apparel,glove,35,32,18,251.59000000000003,7.1882857142857155,4.71,10.62,7.86,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,appliances,personal,1,1,1,41.41,41.41,41.41,41.41,41.41,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,appliances,environment,49,43,25,1727.86,35.26244897959184,1.06,99.3,40.18,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,furniture,bathroom,15,14,7,301.13,20.075333333333333,4.16,49.0,21.51,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,furniture,living_room,9,7,2,2178.49,242.0544444444444,71.41,290.81,311.21,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,stationery,cartrige,80,37,34,167.41000000000008,2.092625000000001,1.75,4.37,4.52,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-28,uncategorized,general,16777,1884,7974,72627.12999999942,4.328970018477643,0.05,259.37,38.55,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-29,accessories,bag,3,3,2,138.36,46.120000000000005,40.03,58.3,46.12,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-29,accessories,cosmetic_bag,1,1,1,4.6,4.6,4.6,4.6,4.6,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-29,apparel,glove,60,55,24,377.7100000000001,6.295166666666669,0.94,10.62,6.87,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-29,appliances,environment,46,42,24,1285.51,27.94586956521739,1.06,95.08,30.61,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-29,furniture,living_room,4,4,3,758.59,189.6475,71.41,290.81,189.65,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-29,furniture,bathroom,9,9,8,217.29000000000002,24.143333333333334,4.16,49.29,24.14,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-29,stationery,cartrige,75,31,32,154.56000000000006,2.060800000000001,1.75,3.29,4.99,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-29,uncategorized,general,17793,1986,7801,75242.53999999918,4.228771988984386,0.0,259.37,37.89,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-30,accessories,bag,4,4,4,176.51,44.1275,27.14,53.29,44.13,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-30,accessories,cosmetic_bag,1,1,1,4.83,4.83,4.83,4.83,4.83,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-30,apparel,glove,42,40,23,283.61999999999995,6.752857142857142,0.94,10.62,7.09,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-30,appliances,environment,28,24,13,603.4699999999999,21.5525,1.06,92.14,25.14,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-30,furniture,bathroom,5,5,4,85.66999999999999,17.133999999999997,4.16,47.43,17.13,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-30,furniture,living_room,2,2,2,362.22,181.11,71.41,290.81,181.11,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-30,stationery,cartrige,67,31,28,139.75000000000006,2.0858208955223887,1.78,3.87,4.51,2019,11,4,48,2026-02-03 14:27:37.263318
2019-11-30,uncategorized,general,13107,1413,6532,55601.79999999954,4.24214541847864,0.05,259.37,39.35,2019,11,4,48,2026-02-03 14:27:37.263318
2020-02-01,accessories,cosmetic_bag,1,1,1,6.19,6.19,6.19,6.19,6.19,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-01,apparel,glove,37,30,23,238.47000000000003,6.445135135135136,0.94,11.19,7.95,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-01,appliances,environment,26,24,18,1012.3899999999999,38.93807692307692,1.11,102.38,42.18,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-01,furniture,bathroom,3,3,3,60.150000000000006,20.05,2.78,52.7,20.05,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-01,furniture,living_room,3,3,3,180.94,60.31333333333333,19.05,82.54,60.31,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-01,stationery,cartrige,34,16,27,78.11999999999999,2.297647058823529,1.98,3.02,4.88,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-01,uncategorized,general,7326,876,4533,35269.42000000013,4.814280644280662,0.05,201.59,40.26,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-02,apparel,glove,45,41,26,289.7800000000001,6.4395555555555575,0.94,9.21,7.07,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-02,appliances,environment,25,19,17,1089.5500000000002,43.58200000000001,1.11,95.08,57.34,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-02,appliances,personal,1,1,1,0.95,0.95,0.95,0.95,0.95,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-02,furniture,bathroom,9,6,7,167.01,18.556666666666665,3.41,52.7,27.83,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-02,furniture,living_room,4,4,3,544.24,136.06,79.35,299.81,136.06,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-02,stationery,cartrige,36,17,24,88.99,2.4719444444444445,1.98,3.44,5.23,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-02,uncategorized,general,8591,1000,5114,39690.540000000234,4.620013968106185,0.06,207.94,39.69,2020,2,1,5,2026-02-03 14:27:37.263318
2020-02-03,accessories,bag,2,2,2,96.03,48.015,33.33,62.7,48.02,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-03,apparel,glove,47,41,24,321.59000000000003,6.842340425531916,5.24,9.21,7.84,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-03,appliances,personal,2,2,2,80.16,40.08,0.95,79.21,40.08,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-03,appliances,environment,29,26,17,916.74,31.611724137931034,1.11,102.38,35.26,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-03,furniture,living_room,6,6,4,718.8100000000001,119.80166666666668,79.35,299.81,119.8,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-03,furniture,bathroom,10,5,10,51.34,5.134,2.49,13.81,10.27,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-03,stationery,cartrige,50,20,26,112.09,2.2418,1.98,3.65,5.6,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-03,uncategorized,general,9845,1171,5392,46511.92000000013,4.724420518029469,0.05,273.02,39.72,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-04,accessories,bag,1,1,1,62.7,62.7,62.7,62.7,62.7,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-04,apparel,glove,48,43,22,311.7300000000001,6.494375000000002,0.94,11.19,7.25,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-04,appliances,environment,30,27,20,983.06,32.76866666666667,1.11,95.08,36.41,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-04,furniture,bathroom,2,2,2,9.280000000000001,4.640000000000001,3.41,5.87,4.64,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-04,furniture,living_room,6,5,4,639.45,106.575,19.05,299.81,127.89,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-04,stationery,cartrige,42,23,24,92.78,2.209047619047619,1.98,3.65,4.03,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-04,uncategorized,general,8805,1095,5215,43226.01000000038,4.9092572402044725,0.0,194.44,39.48,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-05,accessories,cosmetic_bag,1,1,1,5.98,5.98,5.98,5.98,5.98,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-05,apparel,glove,47,43,23,314.14,6.683829787234043,5.24,9.52,7.31,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-05,appliances,personal,4,4,2,23.33,5.8325,0.95,20.48,5.83,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-05,appliances,environment,29,27,17,596.08,20.55448275862069,1.11,95.08,22.08,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-05,furniture,bathroom,8,6,7,39.5,4.9375,3.41,7.14,6.58,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-05,furniture,living_room,3,3,3,461.70000000000005,153.9,79.35,299.81,153.9,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-05,stationery,cartrige,44,21,27,101.25,2.3011363636363638,1.98,3.65,4.82,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-05,uncategorized,general,9363,1122,5408,46154.31000000023,4.929436078180095,0.0,233.52,41.14,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-06,accessories,cosmetic_bag,1,1,1,4.6,4.6,4.6,4.6,4.6,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-06,apparel,glove,34,31,19,217.02000000000004,6.382941176470589,0.94,11.19,7.0,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-06,appliances,personal,3,2,3,87.92,29.30666666666667,5.54,61.9,43.96,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-06,appliances,environment,26,24,14,702.7700000000001,27.02961538461539,1.11,68.1,29.28,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-06,furniture,living_room,2,2,2,379.15999999999997,189.57999999999998,79.35,299.81,189.58,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-06,furniture,bathroom,8,8,5,97.92999999999999,12.241249999999999,3.41,46.43,12.24,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-06,stationery,cartrige,43,24,26,100.91,2.3467441860465117,1.98,3.65,4.2,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-06,uncategorized,general,9091,1085,5298,43384.49000000017,4.772246177538244,0.0,207.94,39.99,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-07,accessories,bag,1,1,1,62.7,62.7,62.7,62.7,62.7,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-07,apparel,glove,36,32,26,257.25000000000006,7.145833333333335,5.4,11.19,8.04,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-07,appliances,environment,25,20,16,713.1400000000001,28.525600000000004,1.11,102.38,35.66,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-07,appliances,personal,3,3,3,137.78,45.92666666666667,17.3,93.65,45.93,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-07,furniture,bathroom,2,2,2,68.56,34.28,15.86,52.7,34.28,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-07,furniture,living_room,1,1,1,98.41,98.41,98.41,98.41,98.41,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-07,stationery,cartrige,31,18,21,71.20999999999998,2.2970967741935477,1.98,3.65,3.96,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-07,uncategorized,general,7780,963,4750,37816.80000000027,4.860771208226256,0.0,207.94,39.27,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-08,accessories,bag,3,3,3,122.2,40.733333333333334,30.16,46.02,40.73,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-08,apparel,glove,26,22,16,153.74,5.913076923076924,0.94,9.21,6.99,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-08,appliances,environment,36,28,20,1394.46,38.735,1.11,102.38,49.8,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-08,furniture,bathroom,4,4,4,200.86,50.215,3.41,126.83,50.22,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-08,furniture,living_room,3,3,2,276.16999999999996,92.05666666666666,79.35,98.41,92.06,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-08,stationery,cartrige,35,12,19,73.69999999999999,2.1057142857142854,1.98,3.02,6.14,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-08,uncategorized,general,7087,798,4339,34720.45000000014,4.899174544941462,0.05,327.78,43.51,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-09,accessories,cosmetic_bag,2,1,2,9.7,4.85,4.6,5.1,9.7,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-09,apparel,glove,38,33,18,243.79000000000005,6.415526315789475,0.94,9.52,7.39,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-09,appliances,environment,29,27,20,1006.0,34.689655172413794,1.11,95.08,37.26,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-09,appliances,personal,2,2,2,132.46,66.23,43.73,88.73,66.23,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-09,furniture,bathroom,4,4,3,116.68,29.17,2.49,54.76,29.17,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-09,furniture,living_room,2,2,1,165.08,82.54,82.54,82.54,82.54,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-09,stationery,cartrige,30,12,21,71.76,2.3920000000000003,1.98,4.22,5.98,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-09,uncategorized,general,8531,997,5070,39579.95000000024,4.639544015941887,0.0,207.94,39.7,2020,2,1,6,2026-02-03 14:27:37.263318
2020-02-10,accessories,cosmetic_bag,2,2,2,28.25,14.125,4.44,23.81,14.13,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-10,accessories,bag,1,1,1,62.7,62.7,62.7,62.7,62.7,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-10,apparel,glove,48,40,23,309.7900000000001,6.453958333333335,0.94,9.52,7.74,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-10,appliances,environment,27,25,16,926.9600000000002,34.33185185185186,1.11,94.44,37.08,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-10,appliances,personal,5,3,3,134.42,26.883999999999997,15.86,39.52,44.81,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-10,furniture,living_room,1,1,1,98.41,98.41,98.41,98.41,98.41,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-10,furniture,bathroom,9,7,9,202.13,22.45888888888889,3.41,54.76,28.88,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-10,stationery,cartrige,34,17,17,70.25999999999999,2.066470588235294,1.98,3.02,4.13,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-10,uncategorized,general,8839,1130,5241,41718.57000000048,4.719829166195325,0.05,230.16,36.92,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-11,apparel,glove,46,44,23,291.86,6.3447826086956525,0.94,11.19,6.63,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-11,appliances,environment,32,25,17,1122.93,35.0915625,1.11,95.08,44.92,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-11,furniture,living_room,2,1,1,599.62,299.81,299.81,299.81,599.62,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-11,furniture,bathroom,4,4,3,66.34,16.585,3.41,54.76,16.59,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-11,stationery,cartrige,44,22,24,104.10000000000002,2.3659090909090916,1.98,3.11,4.73,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-11,uncategorized,general,9309,1128,5461,46023.18000000045,4.943944569771237,0.0,273.02,40.8,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-12,accessories,cosmetic_bag,1,1,1,23.81,23.81,23.81,23.81,23.81,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-12,apparel,glove,41,36,26,262.77000000000004,6.4090243902439035,0.94,9.84,7.3,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-12,appliances,environment,21,19,16,541.35,25.77857142857143,1.11,79.21,28.49,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-12,appliances,personal,3,2,3,102.05,34.016666666666666,5.54,52.22,51.03,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-12,furniture,bathroom,13,11,8,337.06999999999994,25.928461538461534,3.41,54.76,30.64,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-12,furniture,living_room,3,3,2,682.1600000000001,227.38666666666668,82.54,299.81,227.39,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-12,stationery,cartrige,53,21,27,114.17999999999999,2.1543396226415092,1.98,3.1,5.44,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-12,uncategorized,general,9427,1139,5514,44844.78000000034,4.75705738835264,0.0,273.02,39.37,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-13,apparel,glove,40,37,20,269.43000000000006,6.735750000000001,0.94,11.19,7.28,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-13,appliances,environment,32,29,23,1247.12,38.9725,1.11,95.08,43.0,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-13,furniture,bathroom,6,5,4,71.85,11.975,3.41,52.7,14.37,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-13,furniture,living_room,3,3,3,200.0,66.66666666666667,19.05,98.41,66.67,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-13,stationery,cartrige,45,18,22,95.35999999999999,2.1191111111111107,1.98,3.02,5.3,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-13,uncategorized,general,8961,1020,5352,41777.38000000032,4.662133690436371,0.05,198.41,40.96,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-14,accessories,bag,1,1,1,62.7,62.7,62.7,62.7,62.7,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-14,apparel,glove,19,18,12,125.63999999999999,6.612631578947368,5.56,9.84,6.98,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-14,appliances,environment,38,32,24,1173.83,30.890263157894736,1.11,95.08,36.68,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-14,appliances,personal,1,1,1,25.24,25.24,25.24,25.24,25.24,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-14,furniture,bathroom,7,7,3,75.41,10.772857142857143,3.41,52.7,10.77,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-14,furniture,living_room,4,4,3,282.54,70.635,19.05,98.41,70.64,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-14,stationery,cartrige,43,18,25,94.64000000000001,2.20093023255814,1.98,3.65,5.26,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-14,uncategorized,general,6832,841,4407,32493.56000000018,4.756083138173328,0.0,194.44,38.64,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-15,accessories,cosmetic_bag,1,1,1,6.19,6.19,6.19,6.19,6.19,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-15,apparel,glove,24,23,18,158.65999999999997,6.610833333333332,1.87,9.37,6.9,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-15,appliances,environment,22,18,16,773.25,35.14772727272727,1.11,97.25,42.96,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-15,appliances,personal,2,2,2,166.5,83.25,55.4,111.1,83.25,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-15,furniture,bathroom,8,4,6,128.52,16.065,2.49,54.76,32.13,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-15,stationery,cartrige,25,12,19,62.78,2.5112,1.98,3.65,5.23,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-15,uncategorized,general,5949,810,3853,30863.44000000014,5.188004706673414,0.0,207.94,38.1,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-16,apparel,glove,25,22,17,169.47,6.7788,5.56,11.19,7.7,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-16,appliances,personal,4,4,4,282.2,70.55,31.73,111.1,70.55,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-16,appliances,environment,37,28,24,1647.36,44.52324324324324,1.11,97.25,58.83,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-16,furniture,bathroom,8,8,5,146.79,18.34875,3.41,54.76,18.35,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-16,furniture,living_room,5,5,3,623.5899999999999,124.71799999999999,79.35,299.81,124.72,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-16,stationery,cartrige,37,17,20,85.25999999999999,2.304324324324324,1.98,3.65,5.02,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-16,uncategorized,general,7285,859,4573,35772.350000000166,4.910411805078952,0.05,207.94,41.64,2020,2,1,7,2026-02-03 14:27:37.263318
2020-02-17,accessories,bag,2,2,2,108.72,54.36,46.02,62.7,54.36,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-17,apparel,glove,47,38,27,324.08,6.89531914893617,5.56,11.19,8.53,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-17,appliances,environment,37,30,21,1525.1000000000001,41.218918918918924,1.11,95.08,50.84,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-17,appliances,personal,1,1,1,31.73,31.73,31.73,31.73,31.73,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-17,furniture,living_room,3,3,3,461.7,153.9,79.35,299.81,153.9,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-17,furniture,bathroom,13,8,9,121.49999999999999,9.346153846153845,3.41,52.7,15.19,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-17,stationery,cartrige,56,28,30,121.42000000000002,2.168214285714286,1.98,3.65,4.34,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-17,uncategorized,general,8876,1151,5146,43503.220000000336,4.901219017575523,0.0,273.02,37.8,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-18,accessories,cosmetic_bag,1,1,1,6.19,6.19,6.19,6.19,6.19,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-18,apparel,glove,45,42,24,313.71000000000004,6.971333333333334,0.94,9.84,7.47,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-18,appliances,environment,39,31,23,1492.0600000000002,38.25794871794872,1.11,97.25,48.13,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-18,appliances,personal,2,2,2,105.02,52.51,15.86,89.16,52.51,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-18,furniture,living_room,4,4,2,758.3199999999999,189.57999999999998,79.35,299.81,189.58,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-18,furniture,bathroom,15,14,7,107.03999999999999,7.135999999999999,2.06,54.76,7.65,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-18,stationery,cartrige,49,26,28,110.06,2.246122448979592,1.98,3.02,4.23,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-18,uncategorized,general,8534,1049,5187,41013.26000000035,4.805865947972856,0.0,194.44,39.1,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-19,accessories,cosmetic_bag,1,1,1,4.44,4.44,4.44,4.44,4.44,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-19,apparel,glove,31,28,17,213.58000000000004,6.8896774193548405,5.56,11.19,7.63,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-19,appliances,environment,17,15,11,779.8,45.870588235294115,1.11,95.08,51.99,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-19,furniture,living_room,4,4,3,263.48,65.87,19.05,82.54,65.87,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-19,furniture,bathroom,9,8,7,204.7,22.744444444444444,2.49,54.76,25.59,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-19,stationery,cartrige,46,20,18,97.47999999999999,2.1191304347826083,1.98,3.02,4.87,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-19,uncategorized,general,8824,1069,5271,41547.79000000036,4.708498413417992,0.0,194.44,38.87,2020,2,1,8,2026-02-03 14:27:37.263318
